timestamp
2020-04-21 20:45:31.404153
2020-04-21 20:45:31.581556
2020-04-21 20:54:29.123861
2020-04-21 20:54:29.251625
2020-04-21 22:24:46.128283
2020-04-21 22:24:46.400387
2020-04-22 12:36:24.053518
2020-04-22 13:27:45.283617
2020-04-22 13:28:02.071842
2020-04-22 13:36:35.868433
2020-04-22 18:45:44.335514
2020-04-22 18:45:44.816242
2020-04-22 18:58:13.114687
2020-04-22 18:58:13.293509
2020-04-22 19:04:06.806287
2020-04-22 19:04:06.973762
2020-04-22 19:05:19.792448
2020-04-22 19:05:19.931833
2020-04-22 19:29:51.377151
2020-04-22 19:29:51.555924
2020-04-22 19:32:53.055972
2020-04-22 19:32:53.196741
2020-04-22 19:37:25.484491
2020-04-22 19:37:25.644792
2020-04-22 20:09:21.857747
2020-04-22 21:47:19.707242
2020-04-22 21:49:18.570621
2020-04-22 21:49:18.721776
2020-04-22 22:38:14.299565
2020-04-22 22:38:14.508953
2020-04-22 22:38:57.439887
2020-04-22 22:38:57.618762
2020-04-22 22:43:08.907803
2020-04-22 22:43:09.143595
2020-04-23 00:23:49.850904
2020-04-23 00:24:06.344319
2020-04-23 07:58:24.169022
2020-04-23 07:58:29.645003
2020-04-23 08:06:24.457871
2020-04-23 08:06:24.837163
2020-04-23 08:16:15.862952
2020-04-23 08:16:16.022737
2020-04-23 11:38:52.682135
2020-04-23 11:38:52.929518
2020-04-23 12:32:38.479377
2020-04-23 12:32:38.651745
2020-04-23 12:57:30.642790
2020-04-23 12:57:30.801784
2020-04-23 13:45:10.249099
2020-04-23 13:45:10.408891
2020-04-23 13:45:52.918266
2020-04-23 13:45:53.055893
2020-04-23 14:06:14.154174
2020-04-23 14:06:14.391324
2020-04-23 14:24:29.947554
2020-04-23 14:28:02.815361
2020-04-23 14:28:03.010976
2020-04-23 20:29:14.054364
2020-04-23 20:40:26.883591
2020-04-23 21:18:57.049494
2020-04-23 21:19:18.762240
2020-04-23 21:21:37.591691
2020-04-23 21:21:48.840706
2020-04-23 21:37:23.596247
2020-04-23 21:37:31.983764
2020-04-23 21:39:05.348001
2020-04-23 21:39:13.227013
2020-04-23 21:43:38.919500
2020-04-23 21:43:46.766820
2020-04-23 21:49:46.178786
2020-04-23 21:49:53.822020
2020-04-23 21:51:25.732486
2020-04-23 21:51:34.312338
2020-04-23 21:53:54.073226
2020-04-23 21:54:01.827205
2020-04-23 21:55:34.319664
2020-04-23 21:55:41.993531
2020-04-24 10:59:43.271739
2020-04-24 10:59:52.617063
2020-04-24 16:05:46.064840
2020-04-24 16:05:46.464083
2020-04-24 17:18:27.482381
2020-04-24 17:18:39.716078
2020-04-24 17:20:14.258100
2020-04-24 17:20:24.447392
2020-04-24 17:22:14.067960
2020-04-24 17:22:21.822473
2020-04-24 17:23:31.903938
2020-04-24 17:23:39.861510
2020-04-24 17:25:20.727603
2020-04-24 17:25:28.583827
2020-04-24 22:27:02.866137
2020-04-24 22:27:14.314910
2020-04-25 03:53:05.181598
2020-04-25 07:38:38.986125
2020-04-25 07:40:33.149431
2020-04-25 07:40:33.315557
2020-04-25 07:40:45.476754
2020-04-25 07:40:45.603606
2020-04-25 07:41:20.061391
2020-04-25 07:41:20.221687
2020-04-25 07:42:03.108860
2020-04-25 07:42:03.240906
2020-04-25 07:42:23.042287
2020-04-25 08:02:37.773984
2020-04-25 08:02:37.923584
2020-04-25 08:02:55.588577
2020-04-25 08:02:55.719352
2020-04-25 08:24:52.696624
2020-04-25 08:37:54.604222
2020-04-25 08:39:50.521132
2020-04-25 08:39:50.663480
2020-04-25 09:38:32.704200
2020-04-25 09:59:43.689143
2020-04-25 09:59:47.673686
2020-04-25 11:32:27.447263
2020-04-25 11:32:27.662358
2020-04-25 11:32:31.039653
2020-04-25 11:32:31.183708
2020-04-25 11:54:13.581126
2020-04-25 11:54:13.749339
2020-04-25 11:54:15.646871
2020-04-25 11:54:15.809577
2020-04-25 12:08:11.708060
2020-04-25 12:08:11.894766
2020-04-25 12:10:56.414175
2020-04-25 12:45:02.998920
2020-04-25 12:45:03.202092
2020-04-25 12:45:13.578032
2020-04-25 12:45:13.749125
2020-04-25 14:33:10.886411
2020-04-25 14:33:15.005790
2020-04-25 14:47:45.725671
2020-04-25 14:47:45.912144
2020-04-25 15:01:28.210397
2020-04-25 15:01:28.344327
2020-04-25 15:27:37.002131
2020-04-25 15:27:37.217535
2020-04-25 15:43:49.394506
2020-04-25 15:43:49.539223
2020-04-25 15:46:21.786978
2020-04-25 15:46:21.922842
2020-04-25 16:00:35.519260
2020-04-25 16:00:35.751879
2020-04-25 16:01:00.678184
2020-04-25 16:01:00.827562
2020-04-25 16:48:55.043706
2020-04-25 16:48:55.325505
2020-04-25 17:01:45.152694
2020-04-25 17:01:45.297657
2020-04-25 17:04:16.944977
2020-04-25 17:04:17.081681
2020-04-25 17:05:31.657247
2020-04-25 17:05:31.796663
2020-04-25 17:08:05.522743
2020-04-25 17:08:05.654958
2020-04-25 17:09:24.523943
2020-04-25 17:09:24.647629
2020-04-25 17:11:05.226385
2020-04-25 17:11:05.306157
2020-04-25 17:36:09.355617
2020-04-25 17:36:09.601778
2020-04-25 17:56:16.919886
2020-04-25 18:01:33.748250
2020-04-25 18:01:33.901268
2020-04-25 18:04:01.884517
2020-04-25 18:04:02.049026
2020-04-25 18:36:35.877809
2020-04-25 18:36:36.032655
2020-04-25 18:50:38.947602
2020-04-25 18:50:39.112848
2020-04-25 19:01:31.837517
2020-04-25 19:01:32.113348
2020-04-25 19:08:26.671941
2020-04-25 19:08:26.822432
2020-04-25 20:28:58.203691
2020-04-25 20:28:58.436434
2020-04-25 20:37:01.875968
2020-04-25 20:37:02.012808
2020-04-25 20:50:02.596230
2020-04-25 20:50:03.338793
2020-04-25 20:50:13.131972
2020-04-25 20:50:13.303580
2020-04-25 20:58:42.257405
2020-04-25 20:58:42.407371
2020-04-25 21:09:29.124572
2020-04-25 21:09:29.378441
2020-04-25 21:30:32.382513
2020-04-25 21:30:32.668380
2020-04-25 21:33:32.650635
2020-04-25 21:33:32.786711
2020-04-25 21:39:43.054322
2020-04-25 21:39:43.315566
2020-04-25 22:23:13.834512
2020-04-25 22:24:33.399828
2020-04-25 22:24:33.562088
2020-04-25 23:59:21.925422
2020-04-26 00:01:15.549361
2020-04-26 00:01:15.712162
2020-04-26 07:33:22.149880
2020-04-26 07:33:22.367075
2020-04-26 08:51:32.880716
2020-04-26 08:51:33.227824
2020-04-26 08:55:26.445271
2020-04-26 08:55:26.789556
2020-04-26 08:57:17.081497
2020-04-26 08:57:17.507062
2020-04-26 10:01:10.550864
2020-04-26 10:01:11.093066
2020-04-26 10:09:41.096251
2020-04-26 10:09:49.088018
2020-04-26 10:19:07.369278
2020-04-26 10:19:07.614667
2020-04-26 10:21:43.125426
2020-04-26 10:21:43.309470
2020-04-26 10:37:28.848752
2020-04-26 10:37:29.107074
2020-04-26 11:07:02.688956
2020-04-26 11:07:02.954583
2020-04-26 11:19:11.185538
2020-04-26 11:19:11.384733
2020-04-26 11:50:39.354382
2020-04-26 11:50:39.521485
2020-04-26 11:53:15.266128
2020-04-26 11:53:15.419574
2020-04-26 12:07:53.506477
2020-04-26 12:07:53.667761
2020-04-26 12:08:08.452024
2020-04-26 12:08:08.601104
2020-04-26 12:13:22.692637
2020-04-26 12:13:22.900213
2020-04-26 12:17:04.994724
2020-04-26 12:17:05.222408
2020-04-26 12:17:41.016912
2020-04-26 12:17:41.213336
2020-04-26 12:18:08.087790
2020-04-26 12:18:08.276482
2020-04-26 12:25:57.442817
2020-04-26 12:25:57.652148
2020-04-26 13:30:41.253269
2020-04-26 13:30:41.557564
2020-04-26 13:30:51.673321
2020-04-26 13:30:51.841196
2020-04-26 13:57:50.105534
2020-04-26 13:57:50.306732
2020-04-26 14:25:29.925508
2020-04-26 14:45:11.203027
2020-04-26 14:45:11.573270
2020-04-26 14:49:30.299427
2020-04-26 14:49:30.496115
2020-04-26 14:58:35.645622
2020-04-26 14:58:35.868987
2020-04-26 15:10:09.944967
2020-04-26 15:10:10.127048
2020-04-26 15:23:21.850408
2020-04-26 15:23:22.155086
2020-04-26 15:25:35.913259
2020-04-26 15:25:36.062973
2020-04-26 15:27:56.816164
2020-04-26 15:27:57.002201
2020-04-26 15:29:14.651346
2020-04-26 15:29:14.874618
2020-04-26 15:42:38.070593
2020-04-26 15:45:46.034507
2020-04-26 15:45:46.206821
2020-04-26 15:53:44.906136
2020-04-26 16:05:15.276779
2020-04-26 16:05:15.432491
2020-04-26 16:05:20.794646
2020-04-26 16:06:53.969110
2020-04-26 16:06:54.042640
2020-04-26 16:08:01.383141
2020-04-26 16:08:01.533605
2020-04-26 16:08:21.456168
2020-04-26 16:08:21.576052
2020-04-26 16:10:58.838218
2020-04-26 16:10:58.952724
2020-04-26 16:13:13.952291
2020-04-26 16:13:14.081017
2020-04-26 16:14:14.217848
2020-04-26 16:14:14.347222
2020-04-26 16:26:33.775211
2020-04-26 16:26:34.019839
2020-04-26 16:29:04.800664
2020-04-26 16:29:04.966630
2020-04-26 16:31:07.879105
2020-04-26 16:31:08.074997
2020-04-26 16:32:11.065263
2020-04-26 16:32:11.261765
2020-04-26 16:34:46.823973
2020-04-26 16:34:46.984498
2020-04-26 16:54:08.607233
2020-04-26 16:54:08.875596
2020-04-26 17:06:18.462708
2020-04-26 17:06:58.256753
2020-04-26 17:06:58.614501
2020-04-26 17:10:05.460874
2020-04-26 17:10:05.942923
2020-04-26 17:11:00.878791
2020-04-26 17:11:01.287640
2020-04-26 17:12:11.843671
2020-04-26 17:12:21.193082
2020-04-26 17:12:28.684452
2020-04-26 17:18:27.015495
2020-04-26 17:18:27.417920
2020-04-26 17:30:00.739717
2020-04-26 17:30:00.933154
2020-04-26 17:35:44.186790
2020-04-26 17:35:44.363862
2020-04-26 18:04:18.618994
2020-04-26 18:04:27.204349
2020-04-26 18:12:15.591116
2020-04-26 18:13:10.212671
2020-04-26 18:13:10.314490
2020-04-26 18:30:21.107572
2020-04-26 18:30:33.348278
2020-04-26 18:32:50.864876
2020-04-26 18:32:54.790147
2020-04-26 18:34:47.815094
2020-04-26 18:34:52.325125
2020-04-26 18:49:00.878391
2020-04-26 18:49:01.194376
2020-04-26 18:49:10.283085
2020-04-26 18:49:15.405920
2020-04-26 18:50:16.203773
2020-04-26 18:50:21.599061
2020-04-26 18:51:41.087632
2020-04-26 18:51:46.239135
2020-04-26 18:55:53.198884
2020-04-26 18:55:57.077192
2020-04-26 18:56:02.115531
2020-04-26 18:56:06.275849
2020-04-26 18:56:38.199057
2020-04-26 18:56:41.953701
2020-04-26 18:59:27.500039
2020-04-26 18:59:32.871161
2020-04-26 19:00:44.501209
2020-04-26 19:00:49.609102
2020-04-26 19:01:21.974165
2020-04-26 19:01:26.502785
2020-04-26 19:03:12.001562
2020-04-26 19:03:17.915930
2020-04-26 19:06:51.939868
2020-04-26 19:06:58.949373
2020-04-26 19:07:14.083698
2020-04-26 19:07:19.675139
2020-04-26 19:09:01.356482
2020-04-26 19:09:05.732923
2020-04-26 19:09:07.644485
2020-04-26 19:09:12.092320
2020-04-26 19:11:48.078216
2020-04-26 19:11:53.702975
2020-04-26 19:13:19.489339
2020-04-26 19:13:23.663589
2020-04-26 19:14:12.278662
2020-04-26 19:14:12.634664
2020-04-26 19:18:16.081593
2020-04-26 19:18:19.755934
2020-04-26 19:20:42.515659
2020-04-26 19:20:42.723722
2020-04-26 19:26:04.292788
2020-04-26 19:26:04.565046
2020-04-26 19:28:07.786699
2020-04-26 19:28:08.123886
2020-04-26 19:33:24.914773
2020-04-26 19:33:25.233597
2020-04-26 19:36:06.404601
2020-04-26 19:36:11.372993
2020-04-26 19:42:04.328903
2020-04-26 19:42:08.218431
2020-04-26 19:48:11.822365
2020-04-26 19:49:04.827724
2020-04-26 19:49:05.115966
2020-04-26 19:50:00.739751
2020-04-26 19:50:04.830718
2020-04-26 19:55:41.303258
2020-04-26 19:55:46.884638
2020-04-26 19:57:12.730034
2020-04-26 19:57:16.630976
2020-04-26 19:58:03.145576
2020-04-26 19:58:03.742435
2020-04-26 19:59:13.264538
2020-04-26 19:59:13.384793
2020-04-26 20:00:14.336397
2020-04-26 20:00:14.492032
2020-04-26 20:03:10.117641
2020-04-26 20:03:10.912081
2020-04-26 20:03:56.935458
2020-04-26 20:05:51.295916
2020-04-26 20:05:51.704679
2020-04-26 20:10:36.437386
2020-04-26 20:10:36.585309
2020-04-26 20:11:05.737570
2020-04-26 20:11:05.846723
2020-04-26 20:14:43.883213
2020-04-26 20:14:43.971754
2020-04-26 20:16:52.544011
2020-04-26 20:16:52.796653
2020-04-26 20:19:47.021378
2020-04-26 20:19:50.788005
2020-04-26 20:20:04.830940
2020-04-26 20:20:08.748707
2020-04-26 20:20:37.147886
2020-04-26 20:21:04.818367
2020-04-26 20:21:04.904685
2020-04-26 20:21:32.733284
2020-04-26 20:21:32.942996
2020-04-26 20:24:48.728802
2020-04-26 20:24:49.800040
2020-04-26 20:25:12.452825
2020-04-26 20:25:13.000406
2020-04-26 20:25:20.895627
2020-04-26 20:25:21.097330
2020-04-26 20:25:35.276338
2020-04-26 20:25:35.508207
2020-04-26 20:25:44.725157
2020-04-26 20:25:45.113543
2020-04-26 20:25:54.962027
2020-04-26 20:25:55.176286
2020-04-26 20:26:22.605535
2020-04-26 20:26:22.709701
2020-04-26 20:26:26.298577
2020-04-26 20:26:26.387252
2020-04-26 20:28:43.372198
2020-04-26 20:28:47.600482
2020-04-26 20:38:23.976563
2020-04-26 20:38:24.173422
2020-04-26 20:47:54.732574
2020-04-26 20:47:54.981197
2020-04-26 20:52:12.603725
2020-04-26 20:52:12.782699
2020-04-26 20:58:31.945554
2020-04-26 20:58:32.126575
2020-04-26 21:02:45.236967
2020-04-26 21:02:45.408135
2020-04-26 21:07:56.952117
2020-04-26 21:14:41.057770
2020-04-26 21:14:41.246557
2020-04-26 21:17:43.324546
2020-04-26 21:17:43.408590
2020-04-26 21:18:09.591769
2020-04-26 21:18:09.722604
2020-04-26 21:21:04.514302
2020-04-26 21:21:04.648854
2020-04-26 21:24:33.702145
2020-04-26 21:24:33.834534
2020-04-26 21:27:14.592824
2020-04-26 21:27:14.798060
2020-04-26 21:47:01.179775
2020-04-26 21:47:01.391071
2020-04-26 21:47:14.819957
2020-04-26 22:19:58.944041
2020-04-26 22:19:59.143064
2020-04-26 22:21:04.093297
2020-04-26 22:22:59.421699
2020-04-26 22:22:59.663100
2020-04-26 23:02:08.398668
2020-04-26 23:02:08.638967
2020-04-27 03:45:20.070696
2020-04-27 03:45:20.301858
2020-04-27 08:29:07.943654
2020-04-27 08:29:08.135926
2020-04-27 21:06:34.494286
2020-04-27 21:06:34.734565
2020-04-28 11:15:31.832201
2020-04-28 11:15:32.037489
2020-04-28 11:41:53.797214
2020-04-28 11:41:53.997581
2020-04-28 16:53:45.762540
2020-04-29 20:24:43.942138
2020-04-29 20:26:37.206940
2020-04-29 20:26:37.401628
2020-04-29 20:28:54.470590
2020-04-29 20:28:54.644959
2020-04-29 20:35:59.053639
2020-04-29 20:35:59.135874
2020-04-29 20:39:51.730304
2020-04-29 20:39:51.827555
2020-04-29 20:42:34.020020
2020-04-29 20:42:34.113013
2020-04-29 22:29:56.315613
2020-04-29 22:29:56.850616
2020-04-29 22:56:12.852422
2020-04-29 22:56:13.162286
2020-04-29 22:56:41.310857
2020-04-29 22:56:41.546313
2020-04-30 05:13:24.109082
2020-04-30 05:13:24.357270
2020-04-30 07:42:15.002116
2020-04-30 07:42:15.227056
2020-04-30 10:04:26.944443
2020-04-30 10:04:34.388844
2020-04-30 10:07:03.161992
2020-04-30 10:07:07.184324
2020-04-30 10:09:53.960730
2020-04-30 10:09:58.118911
2020-04-30 10:11:42.703325
2020-04-30 10:11:46.173351
2020-04-30 11:33:04.523118
2020-04-30 15:41:06.860145
2020-04-30 15:41:07.070961
2020-04-30 15:42:15.051935
2020-04-30 15:42:15.245806
2020-04-30 18:03:51.138070
2020-04-30 18:03:56.938278
2020-04-30 18:05:56.025588
2020-04-30 18:21:30.508904
2020-04-30 18:21:30.618309
2020-04-30 18:44:07.062741
2020-04-30 18:44:07.162108
2020-04-30 18:44:16.376799
2020-04-30 18:44:16.457268
2020-04-30 18:44:41.989717
2020-04-30 18:44:42.069896
2020-04-30 19:12:27.296019
2020-04-30 19:18:32.330123
2020-04-30 19:18:32.432096
2020-04-30 19:21:12.290741
2020-04-30 19:21:12.427084
2020-04-30 19:22:23.573337
2020-04-30 19:22:23.667663
2020-04-30 19:22:31.222284
2020-04-30 19:22:31.307210
2020-04-30 19:22:46.757253
2020-04-30 19:22:46.861541
2020-04-30 19:23:23.161365
2020-04-30 19:23:23.339670
2020-04-30 19:24:31.366765
2020-04-30 19:24:31.448801
2020-04-30 19:25:50.412133
2020-04-30 19:25:50.494196
2020-04-30 19:29:12.794619
2020-04-30 19:29:12.872467
2020-04-30 19:30:24.411712
2020-04-30 19:30:24.487551
2020-04-30 19:32:33.094821
2020-04-30 19:32:33.202358
2020-04-30 19:33:29.642271
2020-04-30 19:33:29.815964
2020-05-01 06:55:02.780101
2020-05-01 11:07:51.696506
2020-05-01 11:07:51.872817
2020-05-01 11:29:17.988118
2020-05-01 11:34:49.856654
2020-05-01 11:34:49.944703
2020-05-01 11:37:30.194124
2020-05-01 11:37:30.301830
2020-05-01 13:02:27.357650
2020-05-01 13:14:49.160160
2020-05-01 18:12:59.350208
2020-05-01 18:12:59.499804
2020-05-01 18:29:11.968537
2020-05-01 18:34:27.450910
2020-05-01 18:34:27.560236
2020-05-01 18:34:36.218168
2020-05-01 18:34:36.300008
2020-05-01 18:36:04.580832
2020-05-01 18:36:04.688510
2020-05-01 18:37:49.254914
2020-05-01 18:37:49.346219
2020-05-01 18:39:25.609961
2020-05-01 18:39:25.724347
2020-05-01 18:39:56.401360
2020-05-01 18:39:56.494818
2020-05-01 18:40:30.514202
2020-05-01 18:40:30.622029
2020-05-01 18:43:57.500072
2020-05-01 18:43:57.609080
2020-05-01 18:44:47.869414
2020-05-01 18:44:47.966800
2020-05-01 18:45:27.546405
2020-05-01 18:45:27.659890
2020-05-01 19:01:08.416448
2020-05-01 19:01:08.507683
2020-05-01 19:02:37.146744
2020-05-01 19:02:37.243607
2020-05-01 19:06:57.952379
2020-05-01 19:06:58.087627
2020-05-01 19:09:52.562928
2020-05-01 19:09:52.640127
2020-05-01 19:16:38.608442
2020-05-01 19:16:38.680150
2020-05-01 19:16:40.481940
2020-05-01 19:16:40.626089
2020-05-01 19:27:26.063245
2020-05-01 19:31:18.375833
2020-05-01 19:40:22.330562
2020-05-01 19:40:22.465825
2020-05-01 21:12:53.659929
2020-05-01 21:12:53.760791
2020-05-01 21:17:11.538223
2020-05-01 21:17:11.658924
2020-05-01 22:48:55.288158
2020-05-01 22:50:31.202908
2020-05-01 22:50:31.303428
2020-05-01 22:58:11.853614
2020-05-01 22:58:11.937216
2020-05-01 22:59:24.108661
2020-05-01 22:59:24.208183
2020-05-02 07:34:08.987744
2020-05-02 07:34:37.606323
2020-05-02 07:34:37.763907
2020-05-02 08:06:10.075994
2020-05-02 09:31:38.256378
2020-05-02 09:31:38.448199
2020-05-02 10:23:18.213323
2020-05-02 11:00:15.268897
2020-05-02 11:00:15.357469
2020-05-02 11:15:03.804367
2020-05-02 11:15:03.948487
2020-05-02 11:15:34.458836
2020-05-02 11:15:34.551244
2020-05-02 11:17:31.879690
2020-05-02 11:17:31.960985
2020-05-02 11:19:31.897022
2020-05-02 11:19:31.991589
2020-05-02 11:21:04.134231
2020-05-02 11:21:04.208139
2020-05-02 11:21:24.588207
2020-05-02 11:21:24.671487
2020-05-02 11:21:35.452426
2020-05-02 11:21:35.536576
2020-05-02 11:21:44.413518
2020-05-02 11:21:44.497354
2020-05-02 11:22:16.717762
2020-05-02 11:22:16.790430
2020-05-02 11:24:38.711199
2020-05-02 11:24:38.784135
2020-05-02 11:27:44.466622
2020-05-02 11:27:44.544795
2020-05-02 11:27:53.448508
2020-05-02 11:27:53.531501
2020-05-02 11:28:45.600541
2020-05-02 11:28:45.670591
2020-05-02 11:29:19.318273
2020-05-02 11:29:19.401844
2020-05-02 11:29:37.434724
2020-05-02 11:29:37.517488
2020-05-02 11:29:51.421292
2020-05-02 11:29:51.490686
2020-05-02 11:30:07.389678
2020-05-02 11:30:07.470026
2020-05-02 11:30:22.145320
2020-05-02 11:30:22.243902
2020-05-02 11:31:00.287189
2020-05-02 11:31:00.363892
2020-05-02 11:31:16.906449
2020-05-02 11:31:16.990561
2020-05-02 11:31:34.695796
2020-05-02 11:31:34.775266
2020-05-02 11:31:47.826399
2020-05-02 11:31:47.906239
2020-05-02 11:32:21.222140
2020-05-02 11:32:21.297609
2020-05-02 11:33:01.352497
2020-05-02 11:33:01.422405
2020-05-02 11:33:06.014164
2020-05-02 11:33:06.096214
2020-05-02 11:33:21.145183
2020-05-02 11:33:21.243092
2020-05-02 11:33:38.495260
2020-05-02 11:33:38.577610
2020-05-02 11:35:11.083635
2020-05-02 11:35:11.159706
2020-05-02 11:35:44.930628
2020-05-02 11:35:45.013452
2020-05-02 11:36:00.225941
2020-05-02 11:36:00.306139
2020-05-02 11:38:22.630316
2020-05-02 11:38:22.694894
2020-05-02 11:38:45.341478
2020-05-02 11:38:45.428875
2020-05-02 11:39:12.238712
2020-05-02 11:39:12.312002
2020-05-02 11:39:41.603353
2020-05-02 11:39:41.675489
2020-05-02 11:39:53.176897
2020-05-02 11:39:53.254811
2020-05-02 11:40:22.921307
2020-05-02 11:40:23.013041
2020-05-02 11:40:36.630609
2020-05-02 11:40:36.710668
2020-05-02 11:40:58.553237
2020-05-02 11:40:58.657485
2020-05-02 11:41:13.510699
2020-05-02 11:41:13.594120
2020-05-02 11:53:47.025412
2020-05-02 11:53:47.161856
2020-05-02 11:53:52.777164
2020-05-02 11:53:52.851911
2020-05-02 12:02:24.054579
2020-05-02 12:02:24.148454
2020-05-02 12:02:46.995959
2020-05-02 12:02:47.080008
2020-05-02 12:02:49.753485
2020-05-02 12:02:49.842298
2020-05-02 12:02:56.662108
2020-05-02 12:02:56.743596
2020-05-02 12:03:12.947557
2020-05-02 12:03:13.028898
2020-05-02 12:03:25.220547
2020-05-02 12:03:25.294393
2020-05-02 12:04:37.518656
2020-05-02 12:04:37.598361
2020-05-02 12:06:37.270652
